,Harry Potter
21984,"“Harry, there is nothing so important as you learning Occlu-"
21985,mency!” said Lupin sternly. “Do you understand me? Nothing!”
21986,"“Okay, okay,” said Harry, thoroughly discomposed, not to mention"
21987,annoyed. “I’ll . . . I’ll try and say something to him. . . . But it won’t
21988,be . . .”
21989,He fell silent. He could hear distant footsteps.
21990,“Is that Kreacher coming downstairs?”
21991,"“No,” said Sirius, glancing behind him. “It must be somebody your"
21992,end . . .”
21993,Harry’s heart skipped several beats.
21994,“I’d better go!” he said hastily and he pulled his head backward out
21995,of Grimmauld Place’s fire. For a moment his head seemed to be re-
21996,"volving on his shoulders, and then he found himself kneeling in front"
21997,"of Umbridge’s fire with his head firmly back on, watching the emerald"
21998,flames flicker and die.
21999, 672  
22000,CAREER ADVICE
22001,"“Quickly, quickly!” he heard a wheezy voice mutter right outside"
22002,"the office door. “Ah, she’s left it open. . . .”"
22003,Harry dived for the Invisibility Cloak and had just managed to pull
22004,it back over himself when Filch burst into the office. He looked ab-
22005,solutely delighted about something and was talking to himself fever-
22006,"ishly as he crossed the room, pulled open a drawer in Umbridge’s"
22007,"desk, and began rifling through the papers inside it."
22008,“Approval for Whipping . . . Approval for Whipping . . . I can do it
22009,at last. . . . They’ve had it coming to them for years. . . .”
22010,"He pulled out a piece of parchment, kissed it, then shuffled rapidly"
22011,"back out of the door, clutching it to his chest."
22012,"Harry leapt to his feet and, making sure that he had his bag and the"
22013,"Invisibility Cloak was completely covering him, he wrenched open"
22014,"the door and hurried out of the office after Filch, who was hobbling"
22015,along faster than Harry had ever seen him go.
22016,One landing down from Umbridge’s office and Harry thought it
22017,"was safe to become visible again; he pulled off the cloak, shoved it in"
22018,his bag and hurried onward. There was a great deal of shouting and
22019,movement coming from the entrance hall. He ran down the marble
22020,staircase and found what looked like most of the school assembled
22021,there.
22022,It was just like the night when Trelawney had been sacked. Stu-
22023,"dents were standing all around the walls in a great ring (some of them,"
22024,"Harry noticed, covered in a substance that looked very like Stinksap);"
22025,teachers and ghosts were also in the crowd. Prominent among the on-
22026,"lookers were members of the Inquisitorial Squad, who were all look-"
22027,"ing exceptionally pleased with themselves, and Peeves, who was"
22028,"bobbing overhead, gazed down upon Fred and George, who stood in"
22029,the middle of the floor with the unmistakable look of two people who
22030,had just been cornered.
22031,"“So!” said Umbridge triumphantly, whom Harry realized was"
22032,  673  
22033,CHAPTER TWENTY-NINE
22034,"standing just a few stairs in front of him, once more looking down"
22035,upon her prey. “So . . . you think it amusing to turn a school corridor
22036,"into a swamp, do you?”"
22037,"“Pretty amusing, yeah,” said Fred, looking back up at her without"
22038,the slightest sign of fear.
22039,"Filch elbowed his way closer to Umbridge, almost crying with"
22040,happiness.
22041,"“I’ve got the form, Headmistress,” he said hoarsely, waving the"
22042,piece of parchment Harry had just seen him take from her desk. “I’ve
22043,"got the form and I’ve got the whips waiting. . . . Oh, let me do it"
22044,now. . . .”
22045,"“Very good, Argus,” she said. “You two,” she went on, gazing down"
22046,"at Fred and George, “are about to learn what happens to wrongdoers"
22047,in my school.”
22048,“You know what?” said Fred. “I don’t think we are.”
22049,He turned to his twin.
22050,"“George,” said Fred, “I think we’ve outgrown full-time education.”"
22051,"“Yeah, I’ve been feeling that way myself,” said George lightly."
22052,"“Time to test our talents in the real world, d’you reckon?” asked"
22053,Fred.
22054,"“Definitely,” said George."
22055,"And before Umbridge could say a word, they raised their wands"
22056,"and said together, “Accio Brooms!”"
22057,Harry heard a loud crash somewhere in the distance. Looking to
22058,"his left he ducked just in time — Fred and George’s broomsticks,"
22059,one still trailing the heavy chain and iron peg with which Umbridge
22060,"had fastened them to the wall, were hurtling along the corridor to-"
22061,"ward their owners. They turned left, streaked down the stairs, and"
22062,"stopped sharply in front of the twins, the chain clattering loudly on"
22063,the flagged stone floor.
22064,"“We won’t be seeing you,” Fred told Professor Umbridge, swinging"
22065,his leg over his broomstick.
22066, 674  
22067,CAREER ADVICE
22068,"“Yeah, don’t bother to keep in touch,” said George, mounting his"
22069,own.
22070,"Fred looked around at the assembled students, and at the silent,"
22071,watchful crowd.
22072,"“If anyone fancies buying a Portable Swamp, as demonstrated up-"
22073,"stairs, come to number ninety-three, Diagon Alley — Weasleys’ Wiz-"
22074,"arding Wheezes,” he said in a loud voice. “Our new premises!”"
22075,“Special discounts to Hogwarts students who swear they’re going to
22076,"use our products to get rid of this old bat,” added George, pointing at"
22077,Professor Umbridge.
22078,"“STOP THEM!” shrieked Umbridge, but it was too late. As the In-"
22079,"quisitorial Squad closed in, Fred and George kicked off from the floor,"
22080,"shooting fifteen feet into the air, the iron peg swinging dangerously"
22081,below. Fred looked across the hall at the poltergeist bobbing on his
22082,level above the crowd.
22083,"“Give her hell from us, Peeves.”"
22084,"And Peeves, whom Harry had never seen take an order from a stu-"
22085,"dent before, swept his belled hat from his head and sprang to a salute"
22086,as Fred and George wheeled about to tumultuous applause from the
22087,students below and sped out of the open front doors into the glorious
22088,sunset.
22089, 675   
22090,CHAPTER THIRTY
22091,GRAWP
22092,T      he story of Fred and George’s flight to freedom was retold so of-
22093,ten over the next few days that Harry could tell it would soon
22094,"become the stuff of Hogwarts legend. Within a week, even those who"
22095,had been eyewitnesses were half-convinced that they had seen the
22096,"twins dive-bomb Umbridge on their brooms, pelting her with Dung-"
22097,bombs before zooming out of the doors. In the immediate aftermath
22098,"of their departure there was a great wave of talk about copying them,"
22099,"so that Harry frequently heard students saying things like, “Honestly,"
22100,some days I just feel like jumping on my broom and leaving this
22101,"place,” or else, “One more lesson like that and I might just do a"
22102,Weasley. . . .”
22103,Fred and George had made sure that nobody was likely to forget
22104,"them very soon. For one thing, they had not left instructions on how"
22105,to remove the swamp that now filled the corridor on the fifth floor of
22106,the east wing. Umbridge and Filch had been observed trying different
22107,means of removing it but without success. Eventually the area was
22108,"roped off and Filch, gnashing his teeth furiously, was given the task of"
22109,punting students across it to their classrooms. Harry was certain that
22110, 676   
22111,GRAWP
22112,teachers like McGonagall or Flitwick could have removed the swamp
22113,"in an instant, but just as in the case of Fred and George’s Wildfire"
22114,"Whiz-Bangs, they seemed to prefer to watch Umbridge struggle."
22115,Then there were the two large broom-shaped holes in Umbridge’s
22116,"office door, through which Fred and George’s Cleansweeps had"
22117,smashed to rejoin their masters. Filch fitted a new door and removed
22118,"Harry’s Firebolt to the dungeons where, it was rumored, Umbridge"
22119,"had set an armed security troll to guard it. However, her troubles were"
22120,far from over.
22121,"Inspired by Fred and George’s example, a great number of students"
22122,were now vying for the newly vacant positions of Troublemakers-in-
22123,"Chief. In spite of the new door, somebody managed to slip a hairy-"
22124,"snouted niffler into Umbridge’s office, which promptly tore the place"
22125,"apart in its search for shiny objects, leapt on Umbridge on her reen-"
22126,"trance, and tried to gnaw the rings off her stubby fingers. Dungbombs"
22127,and Stinkpellets were dropped so frequently in the corridors that it be-
22128,came the new fashion for students to perform Bubble-Head Charms
22129,"on themselves before leaving lessons, which ensured them a supply of"
22130,"fresh clean air, even though it gave them all the peculiar appearance of"
22131,wearing upside-down goldfish bowls on their heads.
22132,"Filch prowled the corridors with a horsewhip ready in his hands,"
22133,"desperate to catch miscreants, but the problem was that there were"
22134,now so many of them that he did not know which way to turn. The
22135,"Inquisitorial Squad were attempting to help him, but odd things kept"
22136,happening to its members. Warrington of the Slytherin Quidditch
22137,team reported to the hospital wing with a horrible skin complaint that
22138,made him look as though he had been coated in cornflakes. Pansy
22139,"Parkinson, to Hermione’s delight, missed all her lessons the following"
22140,"day, as she had sprouted antlers."
22141,Meanwhile it became clear just how many Skiving Snackboxes Fred
22142,and George had managed to sell before leaving Hogwarts. Umbridge
22143,only had to enter her classroom for the students assembled there to
22144, 677   
22145,CHAPTER THIRTY
22146,"faint, vomit, develop dangerous fevers, or else spout blood from both"
22147,nostrils. Shrieking with rage and frustration she attempted to trace the
22148,"mysterious symptoms to their source, but the students told her stub-"
22149,bornly they were suffering “Umbridge-itis.” After putting four succes-
22150,sive classes in detention and failing to discover their secret she was
22151,"forced to give up and allow the bleeding, swooning, sweating, and"
22152,vomiting students to leave her classes in droves.
22153,But not even the users of the Snackboxes could compete with that
22154,"master of chaos, Peeves, who seemed to have taken Fred’s parting"
22155,"words deeply to heart. Cackling madly, he soared through the school,"
22156,"upending tables, bursting out of blackboards, and toppling statues"
22157,"and vases. Twice he shut Mrs. Norris inside suits of armor, from which"
22158,"she was rescued, yowling loudly, by the furious caretaker. He smashed"
22159,"lanterns and snuffed out candles, juggled burning torches over the"
22160,"heads of screaming students, caused neatly stacked piles of parchment"
22161,"to topple into fires or out of windows, flooded the second floor when"
22162,"he pulled off all the taps in the bathrooms, dropped a bag of tarantu-"
22163,"las in the middle of the Great Hall during breakfast and, whenever he"
22164,"fancied a break, spent hours at a time floating along after Umbridge"
22165,and blowing loud raspberries every time she spoke.
22166,None of the staff but Filch seemed to be stirring themselves to help
22167,"her. Indeed, a week after Fred and George’s departure Harry witnessed"
22168,"Professor McGonagall walking right past Peeves, who was deter-"
22169,"minedly loosening a crystal chandelier, and could have sworn he heard"
22170,"her tell the poltergeist out of the corner of her mouth, “It unscrews"
22171,the other way.”
22172,"To cap matters, Montague had still not recovered from his sojourn"
22173,in the toilet. He remained confused and disorientated and his parents
22174,"were to be observed one Tuesday morning striding up the front drive,"
22175,looking extremely angry.
22176,"“Should we say something?” said Hermione in a worried voice,"
22177,pressing her cheek against the Charms window so that she could see
22178,  678  
22179,GRAWP
22180,Mr. and Mrs. Montague marching inside. “About what happened to
22181,him? In case it helps Madam Pomfrey cure him?”
22182,"“ ’Course not, he’ll recover,” said Ron indifferently."
22183,"“Anyway, more trouble for Umbridge, isn’t it?” said Harry in a sat-"
22184,isfied voice.
22185,He and Ron both tapped the teacups they were supposed to be
22186,charming with their wands. Harry’s spouted four very short legs that
22187,would not reach the desk and wriggled pointlessly in midair. Ron’s
22188,grew four very thin spindly legs that hoisted the cup off the desk with
22189,"great difficulty, trembled for a few seconds, then folded, causing the"
22190,cup to crack into two.
22191,"“Reparo!” said Hermione quickly, mending Ron’s cup with a wave"
22192,"of her wand. “That’s all very well, but what if Montague’s perma-"
22193,nently injured?”
22194,"“Who cares?” said Ron irritably, while his teacup stood drunkenly"
22195,"again, trembling violently at the knees. “Montague shouldn’t have"
22196,"tried to take all those points from Gryffindor, should he? If you want"
22197,"to worry about anyone, Hermione, worry about me!”"
22198,"“You?” she said, catching her teacup as it scampered happily away"
22199,across the desk on four sturdy little willow-patterned legs and replac-
22200,ing it in front of her. “Why should I be worried about you?”
22201,“When Mum’s next letter finally gets through Umbridge’s screen-
22202,"ing process,” said Ron bitterly, now holding his cup up while its frail"
22203,"legs tried feebly to support its weight, “I’m going to be in deep trou-"
22204,ble. I wouldn’t be surprised if she’s sent a Howler again.”
22205,“But —”
22206,"“It’ll be my fault Fred and George left, you wait,” said Ron darkly."
22207,"“She’ll say I should’ve stopped them leaving, I should’ve grabbed the"
22208,"ends of their brooms and hung on or something. . . . Yeah, it’ll be all"
22209,my fault. . . .”
22210,"“Well, if she does say that it’ll be very unfair, you couldn’t have done"
22211,"anything! But I’m sure she won’t, I mean, if it’s really true they’ve got"
22212, 679   
22213,CHAPTER THIRTY
22214,"premises in Diagon Alley now, they must have been planning this for"
22215,ages. . . .”
22216,"“Yeah, but that’s another thing, how did they get premises?” said"
22217,"Ron, hitting his teacup so hard with his wand that its legs collapsed"
22218,"again and it lay twitching before him. “It’s a bit dodgy, isn’t it? They’ll"
22219,"need loads of Galleons to afford the rent on a place in Diagon Alley,"
22220,"she’ll want to know what they’ve been up to, to get their hands on that"
22221,sort of gold. . . .”
22222,"“Well, yes, that occurred to me too,” said Hermione, allowing her"
22223,"teacup to jog in neat little circles around Harry’s, whose stubby little"
22224,legs were still unable to touch the desktop. “I’ve been wondering
22225,whether Mundungus has persuaded them to sell stolen goods or
22226,something awful. . . .”
22227,"“He hasn’t,” said Harry curtly."
22228,“How do you know?” said Ron and Hermione together.
22229,"“Because —” Harry hesitated, but the moment to confess finally"
22230,seemed to have come. There was no good to be gained in keeping
22231,silent if it meant anyone suspected that Fred and George were crimi-
22232,nals. “Because they got the gold from me. I gave them my Triwizard
22233,winnings last June.”
22234,"There was a shocked silence, then Hermione’s teacup jogged right"
22235,over the edge of the desk and smashed on the floor.
22236,"“Oh, Harry, you didn’t !” she said."
22237,"“Yes, I did,” said Harry mutinously. “And I don’t regret it either —"
22238,"I didn’t need the gold, and they’ll be great at a joke shop. . . .”"
22239,"“But this is excellent!” said Ron, looking thrilled. “It’s all your fault,"
22240,Harry — Mum can’t blame me at all! Can I tell her?”
22241,"“Yeah, I suppose you’d better,” said Harry dully. “ ’Specially if she"
22242,thinks they’re receiving stolen cauldrons or something. . . .”
22243,"Hermione said nothing at all for the rest of the lesson, but Harry"
22244,had a shrewd suspicion that her self-restraint was bound to crack be-
22245, 680   
22246,GRAWP
22247,"fore long. Sure enough, once they had left the castle for break and"
22248,"were standing around in the weak May sunshine, she fixed Harry with"
22249,a beady eye and opened her mouth with a determined air.
22250,Harry interrupted her before she had even started.
22251,"“It’s no good nagging me, it’s done,” he said firmly. “Fred and"
22252,"George have got the gold — spent a good bit of it too, by the sounds"
22253,of it — and I can’t get it back from them and I don’t want to. So save
22254,"your breath, Hermione.”"
22255,“I wasn’t going to say anything about Fred and George!” she said in
22256,an injured voice.
22257,Ron snorted disbelievingly and Hermione threw him a very dirty
22258,look.
22259,"“No, I wasn’t!” she said angrily. “As a matter of fact, I was going to"
22260,ask Harry when he’s going to go back to Snape and ask for Occlu-
22261,mency lessons again!”
22262,Harry’s heart sank. Once they had exhausted the subject of Fred
22263,"and George’s dramatic departure, which admittedly had taken many"
22264,"hours, Ron and Hermione had wanted to hear news of Sirius. As"
22265,Harry had not confided in them the reason he had wanted to talk to
22266,"Sirius in the first place, it had been hard to think of things to tell"
22267,them. He had ended up saying to them truthfully that Sirius wanted
22268,Harry to resume Occlumency lessons. He had been regretting this
22269,ever since; Hermione would not let the subject drop and kept revert-
22270,ing to it when Harry least expected it.
22271,"“You can’t tell me you’ve stopped having funny dreams,” Hermione"
22272,"said now, “because Ron told me last night you were muttering in your"
22273,sleep again. . . .”
22274,Harry threw Ron a furious look. Ron had the grace to look
22275,ashamed of himself.
22276,"“You were only muttering a bit,” he mumbled apologetically."
22277,“Something about ‘just a bit farther.’ ”
22278, 681  
22279,CHAPTER THIRTY
22280,"“I dreamed I was watching you lot play Quidditch,” Harry lied"
22281,brutally. “I was trying to get you to stretch out a bit farther to grab the
22282,Quaffle.”
22283,Ron’s ears went red. Harry felt a kind of vindictive pleasure: He had
22284,"not, of course, dreamed anything of the sort."
22285,Last night he had once again made the journey along the Depart-
22286,"ment of Mysteries corridor. He had passed through the circular room,"
22287,"then the room full of clicking and dancing light, until he found him-"
22288,self again inside that cavernous room full of shelves on which were
22289,ranged dusty glass spheres. . . .
22290,"He had hurried straight toward row number ninety-seven, turned"
22291,"left, and ran along it. . . . It had probably been then that he had spo-"
22292,ken aloud. . . . Just a bit farther . . . for he could feel his conscious self
22293,"struggling to wake . . . and before he had reached the end of the row,"
22294,"he had found himself lying in bed again, gazing up at the canopy of"
22295,his four-poster.
22296,"“You are trying to block your mind, aren’t you?” said Hermione, look-"
22297,ing beadily at Harry. “You are keeping going with your Occlumency?”
22298,"“Of course I am,” said Harry, trying to sound as though this ques-"
22299,"tion was insulting, but not quite meeting her eye. The truth was that"
22300,he was so intensely curious about what was hidden in that room full
22301,of dusty orbs that he was quite keen for the dreams to continue.
22302,The problem was that with just under a month to go until the ex-
22303,"ams and every free moment devoted to studying, his mind seemed"
22304,saturated with information when he went to bed so that he found it
22305,"very difficult to get to sleep at all. When he did, his overwrought brain"
22306,presented him most nights with stupid dreams about the exams. He
22307,also suspected that part of his mind — the part that often spoke in
22308,Hermione’s voice — now felt guilty on the occasions it strayed down
22309,"that corridor ending in the black door, and sought to wake him before"
22310,he could reach journey’s end.
22311,"“You know,” said Ron, whose ears were still flaming red, “if Mon-"
22312,  682   
22313,GRAWP
22314,"tague doesn’t recover before Slytherin play Hufflepuff, we might be in"
22315,with a chance of winning the Cup.”
22316,"“Yeah, I s’pose so,” said Harry, glad of a change of subject."
22317,"“I mean, we’ve won one, lost one — if Slytherin lose to Hufflepuff"
22318,next Saturday —”
22319,"“Yeah, that’s right,” said Harry, losing track of what he was agree-"
22320,"ing to: Cho Chang had just walked across the courtyard, deter-"
22321,minedly not looking at him.
22322,"The final match of the Quidditch season, Gryffindor versus Raven-"
22323,"claw, was to take place on the last weekend of May. Although"
22324,Slytherin had been narrowly defeated by Hufflepuff in their last
22325,"match, Gryffindor was not daring to hope for victory, due mainly"
22326,(though of course nobody said it to him) to Ron’s abysmal goalkeep-
22327,"ing record. He, however, seemed to have found a new optimism."
22328,"“I mean, I can’t get any worse, can I?” he told Harry and Hermione"
22329,grimly over breakfast on the morning of the match. “Nothing to lose
22330,"now, is there?”"
22331,"“You know,” said Hermione, as she and Harry walked down to the"
22332,"pitch a little later in the midst of a very excitable crowd, “I think Ron"
22333,might do better without Fred and George around. They never exactly
22334,gave him a lot of confidence. . . .”
22335,Luna Lovegood overtook them with what appeared to be a live ea-
22336,gle perched on top of her head.
22337,"“Oh gosh, I forgot!” said Hermione, watching the eagle flapping its"
22338,wings as Luna walked serenely past a group of cackling and pointing
22339,"Slytherins. “Cho will be playing, won’t she?”"
22340,"Harry, who had not forgotten this, merely grunted."
22341,"They found seats in the topmost row of the stands. It was a fine,"
22342,"clear day. Ron could not wish for better, and Harry found himself"
22343,hoping against hope that Ron would not give the Slytherins cause for
22344,more rousing choruses of “Weasley Is Our King.”
22345, 683   
22346,CHAPTER THIRTY
22347,"Lee Jordan, who had been very dispirited since Fred and George"
22348,"had left, was commentating as usual. As the teams zoomed out onto"
22349,the pitches he named the players with something less than his usual
22350,gusto.
22351,"“. . . Bradley . . . Davies . . . Chang,” he said, and Harry felt his"
22352,"stomach perform, less of a back flip, more a feeble lurch as Cho"
22353,"walked out onto the pitch, her shiny black hair rippling in the slight"
22354,"breeze. He was not sure what he wanted to happen anymore, except"
22355,that he could not stand any more rows. Even the sight of her chatting
22356,animatedly to Roger Davies as they prepared to mount their brooms
22357,caused him only a slight twinge of jealousy.
22358,“And they’re off!” said Lee. “And Davies takes the Quaffle immedi-
22359,"ately, Ravenclaw Captain Davies with the Quaffle, he dodges John-"
22360,"son, he dodges Bell, he dodges Spinnet as well. . . . He’s going straight"
22361,for goal! He’s going to shoot — and — and —” Lee swore very
22362,loudly. “And he’s scored.”
22363,Harry and Hermione groaned with the rest of the Gryffindors. Pre-
22364,"dictably, horribly, the Slytherins on the other side of the stands began"
22365,to sing:
22366,"Weasley cannot save a thing,"
22367,He cannot block a single ring . . .
22368,"“Harry,” said a hoarse voice in Harry’s ear. “Hermione . . .”"
22369,Harry looked around and saw Hagrid’s enormous bearded face
22370,sticking between the seats; apparently he had squeezed his way all
22371,"along the row behind, for the first and second years he had just passed"
22372,"had a ruffled, flattened look about them. For some reason, Hagrid was"
22373,"bent double as though anxious not to be seen, though he was still at"
22374,least four feet taller than everybody else.
22375,"“Listen,” he whispered, “can yeh come with me? Now? While ev’ry-"
22376,one’s watchin’ the match?”
22377,  684 
22378,GRAWP
22379,"“Er . . . can’t it wait, Hagrid?” asked Harry. “Till the match is"
22380,over?
22381,"“No,” said Hagrid. “No, Harry, it’s gotta be now . . . while ev’ry-"
22382,one’s lookin’ the other way. . . . Please?”
22383,Hagrid’s nose was gently dripping blood. His eyes were both black-
22384,ened. Harry had not seen him this close up since his return to the
22385,school; he looked utterly woebegone.
22386,"“ ’Course,” said Harry at once, “ ’course we’ll come. . . .”"
22387,"He and Hermione edged back along their row of seats, causing"
22388,much grumbling among the students who had to stand up for them.
22389,"The people in Hagrid’s row were not complaining, merely attempting"
22390,to make themselves as small as possible.
22391,"“I ’ppreciate this, you two, I really do,” said Hagrid as they reached"
22392,the stairs. He kept looking around nervously as they descended to-
22393,ward the lawn below. “I jus’ hope she doesn’ notice us goin’. . . .”
22394,"“You mean Umbridge?” said Harry. “She won’t, she’s got her whole"
22395,"Inquisitorial Squad sitting with her, didn’t you see? She must be ex-"
22396,pecting trouble at the match.”
22397,"“Yeah, well, a bit o’ trouble wouldn’ hurt,” said Hagrid, pausing to"
22398,peer around the edge of the stands to make sure the stretch of lawn be-
22399,tween there and his cabin was deserted. “Give us more time . . .”
22400,"“What is it, Hagrid?” said Hermione, looking up at him with a"
22401,concerned expression on her face as they hurried across the lawn to-
22402,ward the edge of the forest.
22403,"“Yeh — yeh’ll see in a mo’,” said Hagrid, looking over his shoulder"
22404,as a great roar rose from the stands behind them. “Hey — did some-
22405,one jus’ score?”
22406,"“It’ll be Ravenclaw,” said Harry heavily."
22407,“Good . . . good . . .” said Hagrid distractedly. “Tha’s good. . . .”
22408,"They had to jog to keep up with him as he strode across the lawn,"
22409,"looking around with every other step. When they reached his cabin,"
22410,"Hermione turned automatically left toward the front door; Hagrid,"
22411, 685   
22412,CHAPTER THIRTY
22413,"however, walked straight past it into the shade of the trees on the out-"
22414,"ermost edge of the forest, where he picked up a crossbow that was"
22415,"leaning against a tree. When he realized they were no longer with him,"
22416,he turned.
22417,"“We’re goin’ in here,” he said, jerking his shaggy head behind him."
22418,"“Into the forest?” said Hermione, perplexed."
22419,"“Yeah,” said Hagrid. “C’mon now, quick, before we’re spotted!”"
22420,"Harry and Hermione looked at each other, then ducked into the"
22421,"cover of the trees behind Hagrid, who was already striding away from"
22422,"them into the green gloom, his crossbow over his arm. Harry and"
22423,Hermione ran to catch up with him.
22424,"“Hagrid, why are you armed?” said Harry."
22425,"“Jus’ a precaution,” said Hagrid, shrugging his massive shoulders."
22426,“You didn’t bring your crossbow the day you showed us the thes-
22427,"trals,” said Hermione timidly."
22428,"“Nah, well, we weren’ goin’ in so far then,” said Hagrid. “An’ any-"
22429,"way, tha’ was before Firenze left the forest, wasn’ it?”"
22430,“Why does Firenze leaving make a difference?” asked Hermione
22431,curiously.
22432,"“ ’Cause the other centaurs are good an’ riled at me, tha’s why,” said"
22433,"Hagrid quietly, glancing around. “They used ter be — well, yeh"
22434,couldn’ call ’em friendly — but we got on all righ’. Kept ’emselves to
22435,"’emselves, bu’ always turned up if I wanted a word. Not anymore . . .”"
22436,He sighed deeply.
22437,“Firenze said that they’re angry because he went to work for Dum-
22438,"bledore?” Harry asked, tripping on a protruding root because he was"
22439,busy watching Hagrid’s profile.
22440,"“Yeah,” said Hagrid heavily. “Well, angry doesn’ cover it. Ruddy"
22441,"livid. If I hadn’ stepped in, I reckon they’d’ve kicked Firenze ter"
22442,death —”
22443,"“They attacked him?” said Hermione, sounding shocked."
22444, 686   
22445,GRAWP
22446,"“Yep,” said Hagrid gruffly, forcing his way through several low-"
22447,hanging branches. “He had half the herd onto him —”
22448,"“And you stopped it?” said Harry, amazed and impressed. “By"
22449,yourself?”
22450,"“ ’Course I did, couldn’t stand by an’ watch ’em kill him, could I?”"
22451,"said Hagrid. “Lucky I was passin’, really . . . an’ I’d’ve thought Firenze"
22452,mighta remembered tha’ before he started sendin’ me stupid warnin’s!”
22453,he added hotly and unexpectedly.
22454,"Harry and Hermione looked at each other, startled, but Hagrid,"
22455,"scowling, did not elaborate."
22456,"“Anyway,” he said, breathing a little more heavily than usual, “since"
22457,"then the other centaurs’ve bin livid with me an’ the trouble is, they’ve"
22458,got a lot of influence in the forest. . . . Cleverest creatures in here . . .”
22459,"“Is that why we’re here, Hagrid?” asked Hermione. “The centaurs?”"
22460,"“Ah no,” said Hagrid, shaking his head dismissively, “no, it’s not"
22461,"them. . . . Well, o’ course, they could complicate the problem, yeah."
22462,. . . But yeh’ll see what I mean in a bit. . . .”
22463,On this incomprehensible note he fell silent and forged a little
22464,"ahead, taking one stride for every three of theirs, so that they had great"
22465,trouble keeping up with him.
22466,The path was becoming increasingly overgrown and the trees grew
22467,so closely together as they walked farther and farther into the forest
22468,that it was as dark as dusk. They were soon a long way past the clear-
22469,"ing where Hagrid had shown them the thestrals, but Harry felt no"
22470,sense of unease until Hagrid stepped unexpectedly off the path and
22471,began wending his way in and out of trees toward the dark heart of
22472,the forest.
22473,"“Hagrid?” said Harry, fighting his way through thickly knotted"
22474,brambles over which Hagrid had stepped easily and remembering
22475,very vividly what had happened to him on the other occasions he had
22476,stepped off the forest path. “Where are we going?”
22477, 687    
22478,CHAPTER THIRTY
22479,"“Bit further,” said Hagrid over his shoulder. “C’mon, Harry. . . ."
22480,We need ter keep together now. . . .”
22481,"It was a great struggle to keep up with Hagrid, what with branches"
22482,and thickets of thorn through which Hagrid marched as easily as
22483,"though they were cobwebs, but which snagged Harry and Hermione’s"
22484,"robes, frequently entangling them so severely that they had to stop for"
22485,minutes at a time to free themselves. Harry’s arms and legs were soon
22486,covered in small cuts and scratches. They were so deep in the forest
22487,now that sometimes all Harry could see of Hagrid in the gloom was a
22488,massive dark shape ahead of him. Any sound seemed threatening in the
22489,muffled silence. The breaking of a twig echoed loudly and the tiniest
22490,"rustle of movement, though it might have been made by an innocent"
22491,"sparrow, caused Harry to peer through the gloom for a culprit. It"
22492,occurred to him that he had never managed to get this far into the for-
22493,est without meeting some kind of creature — their absence struck him
22494,as rather ominous.
22495,"“Hagrid, would it be all right if we lit our wands?” said Hermione"
22496,quietly.
22497,"“Er . . . all righ’,” Hagrid whispered back. “In fact . . .”"
22498,He stopped suddenly and turned around; Hermione walked right
22499,into him and was knocked over backward. Harry caught her just be-
22500,fore she hit the forest floor.
22501,"“Maybe we bes’ jus’ stop fer a momen’, so I can . . . fill yeh in,” said"
22502,"Hagrid. “Before we ge’ there, like.”"
22503,"“Good!” said Hermione, as Harry set her back on her feet. They"
22504,both murmured “Lumos!” and their wand tips ignited. Hagrid’s face
22505,swam through the gloom by the light of the two wavering beams and
22506,Harry saw that he looked nervous and sad again.
22507,"“Righ,” said Hagrid. “Well . . . see . . . the thing is . . .”"
22508,He took a great breath.
22509,"“Well, there’s a good chance I’m goin’ ter be gettin’ the sack any day"
22510,"now,” he said."
22511, 688  
22512,GRAWP
22513,"Harry and Hermione looked at each other, then back at him."
22514,“But you’ve lasted this long —” Hermione said tentatively. “What
22515,makes you think —”
22516,“Umbridge reckons it was me that put tha’ niffler in her office.”
22517,"“And was it?” said Harry, before he could stop himself."
22518,"“No, it ruddy well wasn’!” said Hagrid indignantly. “On’y anythin’"
22519,ter do with magical creatures an’ she thinks it’s got somethin’ ter do
22520,with me. Yeh know she’s bin lookin’ fer a chance ter get rid of me ever
22521,"since I got back. I don’ wan’ ter go, o’ course, but if it wasn’ fer . . ."
22522,"well . . . the special circumstances I’m abou’ ter explain to yeh, I’d"
22523,"leave righ now, before she’s go’ the chance ter do it in front o’ the"
22524,"whole school, like she did with Trelawney.”"
22525,"Harry and Hermione both made noises of protest, but Hagrid"
22526,overrode them with a wave of one of his enormous hands.
22527,"“It’s not the end o’ the world, I’ll be able ter help Dumbledore once"
22528,"I’m outta here, I can be useful ter the Order. An’ you lot’ll have"
22529,"Grubbly-Plank, yeh’ll — yeh’ll get through yer exams fine. . . .” His"
22530,voice trembled and broke.
22531,"“Don’ worry abou’ me,” he said hastily, as Hermione made to pat"
22532,his arm. He pulled his enormous spotted handkerchief from the
22533,"pocket of his waistcoat and mopped his eyes with it. “Look, I wouldn’"
22534,"be tellin’ yer this at all if I didn’ have ter. See, if I go . . . well, I can’"
22535,leave withou’ . . . withou’ tellin’ someone . . . because I’ll — I’ll need
22536,"you two ter help me. An’ Ron, if he’s willin’.”"
22537,"“Of course we’ll help you,” said Harry at once. “What do you want"
22538,us to do?”
22539,Hagrid gave a great sniff and patted Harry wordlessly on the shoul-
22540,der with such force that Harry was knocked sideways into a tree.
