,Harry Potter
18420,"will come and get you, do you understand?”"
18421,The champions nodded.
18422,"“Off you go, then!” said Bagman brightly to the four patrollers."
18423,"“Good luck, Harry,” Hagrid whispered, and the four of them"
18424,"walked away in different directions, to station themselves around"
18425,"the maze. Bagman now pointed his wand at his throat, muttered,"
18426,"“Sonorus,” and his magically magnified voice echoed into the"
18427,stands.
18428,"“Ladies and gentlemen, the third and final task of the Triwizard"
18429, 620  
18430,THE THIRD TASK
18431,Tournament is about to begin! Let me remind you how the points
18432,"currently stand! Tied in first place, with eighty-five points each —"
18433,"Mr. Cedric Diggory and Mr. Harry Potter, both of Hogwarts"
18434,School!” The cheers and applause sent birds from the Forbidden
18435,"Forest fluttering into the darkening sky. “In second place, with"
18436,"eighty points — Mr. Viktor Krum, of Durmstrang Institute!”"
18437,"More applause. “And in third place — Miss Fleur Delacour, of"
18438,Beauxbatons Academy!”
18439,"Harry could just make out Mrs. Weasley, Bill, Ron, and Hermi-"
18440,"one applauding Fleur politely, halfway up the stands. He waved up"
18441,"at them, and they waved back, beaming at him."
18442,"“So . . . on my whistle, Harry and Cedric!” said Bagman."
18443,“Three — two — one —”
18444,"He gave a short blast on his whistle, and Harry and Cedric hur-"
18445,ried forward into the maze.
18446,"The towering hedges cast black shadows across the path, and,"
18447,whether because they were so tall and thick or because they had
18448,"been enchanted, the sound of the surrounding crowd was silenced"
18449,the moment they entered the maze. Harry felt almost as though he
18450,"were underwater again. He pulled out his wand, muttered,"
18451,"“Lumos,” and heard Cedric do the same just behind him."
18452,"After about fifty yards, they reached a fork. They looked at each"
18453,other.
18454,"“See you,” Harry said, and he took the left one, while Cedric"
18455,took the right.
18456,Harry heard Bagman’s whistle for the second time. Krum had
18457,entered the maze. Harry sped up. His chosen path seemed com-
18458,"pletely deserted. He turned right, and hurried on, holding his"
18459, 621  
18460,CHAPTER THIRTY-ONE
18461,"wand high over his head, trying to see as far ahead as possible. Still,"
18462,there was nothing in sight.
18463,Bagman’s whistle blew in the distance for the third time. All of
18464,the champions were now inside.
18465,Harry kept looking behind him. The old feeling that he was be-
18466,ing watched was upon him. The maze was growing darker with
18467,every passing minute as the sky overhead deepened to navy. He
18468,reached a second fork.
18469,"“Point Me,” he whispered to his wand, holding it flat in his palm."
18470,"The wand spun around once and pointed toward his right, into"
18471,"solid hedge. That way was north, and he knew that he needed to go"
18472,northwest for the center of the maze. The best he could do was to
18473,take the left fork and go right again as soon as possible.
18474,"The path ahead was empty too, and when Harry reached a right"
18475,"turn and took it, he again found his way unblocked. Harry didn’t"
18476,"know why, but the lack of obstacles was unnerving him. Surely he"
18477,should have met something by now? It felt as though the maze were
18478,luring him into a false sense of security. Then he heard movement
18479,"right behind him. He held out his wand, ready to attack, but its"
18480,"beam fell only upon Cedric, who had just hurried out of a path on"
18481,the right-hand side. Cedric looked severely shaken. The sleeve of
18482,his robe was smoking.
18483,“Hagrid’s Blast-Ended Skrewts!” he hissed. “They’re enor-
18484,mous — I only just got away!”
18485,"He shook his head and dived out of sight, along another path."
18486,"Keen to put plenty of distance between himself and the skrewts,"
18487,"Harry hurried off again. Then, as he turned a corner, he saw . . . a"
18488,"dementor gliding toward him. Twelve feet tall, its face hidden by its"
18489, 622   
18490,THE THIRD TASK
18491,"hood, its rotting, scabbed hands outstretched, it advanced, sensing"
18492,its way blindly toward him. Harry could hear its rattling breath; he
18493,"felt clammy coldness stealing over him, but knew what he had to"
18494,do. . . .
18495,"He summoned the happiest thought he could, concentrated"
18496,with all his might on the thought of getting out of the maze and
18497,"celebrating with Ron and Hermione, raised his wand, and cried,"
18498,“Expecto Patronum!”
18499,A silver stag erupted from the end of Harry’s wand and galloped
18500,"toward the dementor, which fell back and tripped over the hem of"
18501,its robes. . . . Harry had never seen a dementor stumble.
18502,"“Hang on!” he shouted, advancing in the wake of his silver"
18503,Patronus. “You’re a boggart! Riddikulus!”
18504,"There was a loud crack, and the shape-shifter exploded in a wisp"
18505,of smoke. The silver stag faded from sight. Harry wished it could
18506,"have stayed, he could have used some company . . . but he moved"
18507,"on, quickly and quietly as possible, listening hard, his wand held"
18508,high once more.
18509,Left . . . right . . . left again . . . Twice he found himself facing
18510,dead ends. He did the Four-Point Spell again and found that he
18511,"was going too far east. He turned back, took a right turn, and saw"
18512,an odd golden mist floating ahead of him.
18513,"Harry approached it cautiously, pointing the wand’s beam at it."
18514,This looked like some kind of enchantment. He wondered
18515,whether he might be able to blast it out of the way.
18516,“Reducto!” he said.
18517,"The spell shot straight through the mist, leaving it intact. He"
18518,supposed he should have known better; the Reductor Curse was for
18519, 623    
18520,CHAPTER THIRTY-ONE
18521,solid objects. What would happen if he walked through the mist?
18522,"Was it worth chancing it, or should he double back?"
18523,He was still hesitating when a scream shattered the silence.
18524,“Fleur?” Harry yelled.
18525,There was silence. He stared all around him. What had hap-
18526,pened to her? Her scream seemed to have come from somewhere
18527,ahead. He took a deep breath and ran through the enchanted mist.
18528,The world turned upside down. Harry was hanging from the
18529,"ground, with his hair on end, his glasses dangling off his nose,"
18530,threatening to fall into the bottomless sky. He clutched them to the
18531,"end of his nose and hung there, terrified. It felt as though his feet"
18532,"were glued to the grass, which had now become the ceiling. Below"
18533,"him the dark, star-spangled heavens stretched endlessly. He felt as"
18534,"though if he tried to move one of his feet, he would fall away from"
18535,the earth completely.
18536,"Think, he told himself, as all the blood rushed to his head,"
18537,think . . .
18538,But not one of the spells he had practiced had been designed to
18539,combat a sudden reversal of ground and sky. Did he dare move his
18540,foot? He could hear the blood pounding in his ears. He had two
18541,"choices — try and move, or send up red sparks, and get rescued"
18542,and disqualified from the task.
18543,"He shut his eyes, so he wouldn’t be able to see the view of end-"
18544,"less space below him, and pulled his right foot as hard as he could"
18545,away from the grassy ceiling.
18546,"Immediately, the world righted itself. Harry fell forward onto his"
18547,knees onto the wonderfully solid ground. He felt temporarily limp
18548,"with shock. He took a deep, steadying breath, then got up again"
18549, 624  
18550,THE THIRD TASK
18551,"and hurried forward, looking back over his shoulder as he ran away"
18552,"from the golden mist, which twinkled innocently at him in the"
18553,moonlight.
18554,He paused at a junction of two paths and looked around for
18555,some sign of Fleur. He was sure it had been she who had screamed.
18556,What had she met? Was she all right? There was no sign of red
18557,"sparks — did that mean she had got herself out of trouble, or was"
18558,she in such trouble that she couldn’t reach her wand? Harry took
18559,the right fork with a feeling of increasing unease . . . but at the
18560,"same time, he couldn’t help thinking, One champion down . . ."
18561,"The cup was somewhere close by, and it sounded as though"
18562,"Fleur was no longer in the running. He’d got this far, hadn’t he?"
18563,"What if he actually managed to win? Fleetingly, and for the first"
18564,"time since he’d found himself champion, he saw again that image"
18565,"of himself, raising the Triwizard Cup in front of the rest of the"
18566,school. . . .
18567,"He met nothing for ten minutes, but kept running into dead"
18568,"ends. Twice he took the same wrong turning. Finally, he found a"
18569,"new route and started to jog along it, his wandlight waving, mak-"
18570,ing his shadow flicker and distort on the hedge walls. Then he
18571,rounded another corner and found himself facing a Blast-Ended
18572,Skrewt.
18573,"Cedric was right — it was enormous. Ten feet long, it looked"
18574,more like a giant scorpion than anything. Its long sting was curled
18575,over its back. Its thick armor glinted in the light from Harry’s
18576,"wand, which he pointed at it."
18577,“Stupefy!”
18578,The spell hit the skrewt’s armor and rebounded; Harry ducked
18579, 625  
18580,CHAPTER THIRTY-ONE
18581,"just in time, but could smell burning hair; it had singed the top of"
18582,his head. The skrewt issued a blast of fire from its end and flew for-
18583,ward toward him.
18584,“Impedimenta!” Harry yelled. The spell hit the skrewt’s armor
18585,again and ricocheted off; Harry staggered back a few paces and fell
18586,over. “IMPEDIMENTA!”
18587,The skrewt was inches from him when it froze — he had man-
18588,"aged to hit it on its fleshy, shell-less underside. Panting, Harry"
18589,"pushed himself away from it and ran, hard, in the opposite direc-"
18590,tion — the Impediment Curse was not permanent; the skrewt
18591,would be regaining the use of its legs at any moment.
18592,"He took a left path and hit a dead end, a right, and hit another;"
18593,"forcing himself to stop, heart hammering, he performed the Four-"
18594,"Point Spell again, backtracked, and chose a path that would take"
18595,him northwest.
18596,"He had been hurrying along the new path for a few minutes,"
18597,when he heard something in the path running parallel to his own
18598,that made him stop dead.
18599,“What are you doing?” yelled Cedric’s voice. “What the hell
18600,d’you think you’re doing?”
18601,And then Harry heard Krum’s voice.
18602,“Crucio!”
18603,"The air was suddenly full of Cedric’s yells. Horrified, Harry be-"
18604,"gan sprinting up his path, trying to find a way into Cedric’s. When"
18605,"none appeared, he tried the Reductor Curse again. It wasn’t very ef-"
18606,"fective, but it burned a small hole in the hedge through which"
18607,"Harry forced his leg, kicking at the thick brambles and branches"
18608,"until they broke and made an opening; he struggled through it,"
18609, 626   
18610,THE THIRD TASK
18611,"tearing his robes, and looking to his right, saw Cedric jerking and"
18612,"twitching on the ground, Krum standing over him."
18613,Harry pulled himself up and pointed his wand at Krum just as
18614,Krum looked up. Krum turned and began to run.
18615,“Stupefy!” Harry yelled.
18616,"The spell hit Krum in the back; he stopped dead in his tracks,"
18617,"fell forward, and lay motionless, facedown in the grass. Harry"
18618,"dashed over to Cedric, who had stopped twitching and was lying"
18619,"there panting, his hands over his face."
18620,"“Are you all right?” Harry said roughly, grabbing Cedric’s arm."
18621,"“Yeah,” panted Cedric. “Yeah . . . I don’t believe it . . . he crept"
18622,"up behind me. . . . I heard him, I turned around, and he had his"
18623,wand on me. . . .”
18624,Cedric got up. He was still shaking. He and Harry looked down
18625,at Krum.
18626,"“I can’t believe this . . . I thought he was all right,” Harry said,"
18627,staring at Krum.
18628,"“So did I,” said Cedric."
18629,“Did you hear Fleur scream earlier?” said Harry.
18630,"“Yeah,” said Cedric. “You don’t think Krum got her too?”"
18631,"“I don’t know,” said Harry slowly."
18632,“Should we leave him here?” Cedric muttered.
18633,"“No,” said Harry. “I reckon we should send up red sparks."
18634,Someone’ll come and collect him . . . otherwise he’ll probably be
18635,eaten by a skrewt.”
18636,"“He’d deserve it,” Cedric muttered, but all the same, he raised"
18637,"his wand and shot a shower of red sparks into the air, which hov-"
18638,"ered high above Krum, marking the spot where he lay."
18639, 627 
18640,CHAPTER THIRTY-ONE
18641,"Harry and Cedric stood there in the darkness for a moment,"
18642,"looking around them. Then Cedric said, “Well . . . I s’pose we’d"
18643,better go on . . . .”
18644,“What?” said Harry. “Oh . . . yeah . . . right . . .”
18645,It was an odd moment. He and Cedric had been briefly united
18646,against Krum — now the fact that they were opponents came back
18647,to Harry. The two of them proceeded up the dark path without
18648,"speaking, then Harry turned left, and Cedric right. Cedric’s foot-"
18649,steps soon died away.
18650,"Harry moved on, continuing to use the Four-Point Spell, mak-"
18651,ing sure he was moving in the right direction. It was between him
18652,and Cedric now. His desire to reach the cup first was now burning
18653,"stronger than ever, but he could hardly believe what he’d just seen"
18654,Krum do. The use of an Unforgivable Curse on a fellow human be-
18655,"ing meant a life term in Azkaban, that was what Moody had told"
18656,them. Krum surely couldn’t have wanted the Triwizard Cup that
18657,badly. . . . Harry sped up.
18658,"Every so often he hit more dead ends, but the increasing dark-"
18659,ness made him feel sure he was getting near the heart of the maze.
18660,"Then, as he strode down a long, straight path, he saw movement"
18661,"once again, and his beam of wandlight hit an extraordinary crea-"
18662,"ture, one which he had only seen in picture form, in his Monster"
18663,Book of Monsters.
18664,It was a sphinx. It had the body of an over-large lion: great clawed
18665,"paws and a long yellowish tail ending in a brown tuft. Its head, how-"
18666,"ever, was that of a woman. She turned her long, almond-shaped eyes"
18667,"upon Harry as he approached. He raised his wand, hesitating. She"
18668,"was not crouching as if to spring, but pacing from side to side of the"
18669,"path, blocking his progress. Then she spoke, in a deep, hoarse voice."
18670, 628  
18671,THE THIRD TASK
18672,“You are very near your goal. The quickest way is past me.”
18673,"“So . . . so will you move, please?” said Harry, knowing what the"
18674,answer was going to be.
18675,"“No,” she said, continuing to pace. “Not unless you can answer"
18676,my riddle. Answer on your first guess — I let you pass. Answer
18677,wrongly — I attack. Remain silent — I will let you walk away from
18678,me unscathed.”
18679,Harry’s stomach slipped several notches. It was Hermione who
18680,"was good at this sort of thing, not him. He weighed his chances. If"
18681,"the riddle was too hard, he could keep silent, get away from the"
18682,"sphinx unharmed, and try and find an alternative route to the center."
18683,"“Okay,” he said. “Can I hear the riddle?”"
18684,"The sphinx sat down upon her hind legs, in the very middle of"
18685,"the path, and recited:"
18686,"“First think of the person who lives in disguise,"
18687,Who deals in secrets and tells naught but lies.
18688,"Next, tell me what’s always the last thing to mend,"
18689,The middle of middle and end of the end?
18690,And finally give me the sound often heard
18691,During the search for a hard-to-find word.
18692,"Now string them together, and answer me this,"
18693,Which creature would you be unwilling to kiss?”
18694,Harry gaped at her.
18695,“Could I have it again . . . more slowly?” he asked tentatively.
18696,"She blinked at him, smiled, and repeated the poem."
18697,“All the clues add up to a creature I wouldn’t want to kiss?”
18698,Harry asked.
18699, 629  
18700,CHAPTER THIRTY-ONE
18701,She merely smiled her mysterious smile. Harry took that for a
18702,“yes.” Harry cast his mind around. There were plenty of animals he
18703,wouldn’t want to kiss; his immediate thought was a Blast-Ended
18704,"Skrewt, but something told him that wasn’t the answer. He’d have"
18705,to try and work out the clues. . . .
18706,"“A person in disguise,” Harry muttered, staring at her, “who"
18707,"lies . . . er . . . that’d be a — an imposter. No, that’s not my guess!"
18708,A — a spy? I’ll come back to that . . . could you give me the next
18709,"clue again, please?”"
18710,She repeated the next lines of the poem.
18711,"“ ‘The last thing to mend,’ ” Harry repeated. “Er . . . no idea . . ."
18712,‘middle of middle’ . . . could I have the last bit again?”
18713,She gave him the last four lines.
18714,“ ‘The sound often heard during the search for a hard-to-find
18715,"word,’ ” said Harry. “Er . . . that’d be . . . er . . . hang on — ‘er’! Er’s"
18716,a sound!”
18717,The sphinx smiled at him.
18718,"“Spy . . . er . . . spy . . . er . . .” said Harry, pacing up and down."
18719,“A creature I wouldn’t want to kiss . . . a spider!”
18720,"The sphinx smiled more broadly. She got up, stretched her front"
18721,"legs, and then moved aside for him to pass."
18722,"“Thanks!” said Harry, and, amazed at his own brilliance, he"
18723,dashed forward.
18724,"He had to be close now, he had to be. . . . His wand was telling"
18725,him he was bang on course; as long as he didn’t meet anything too
18726,"horrible, he might have a chance. . . ."
18727,Harry broke into a run. He had a choice of paths up ahead.
18728,"“Point Me !” he whispered again to his wand, and it spun around"
18729,  630   
18730,THE THIRD TASK
18731,and pointed him to the right-hand one. He dashed up this one and
18732,saw light ahead.
18733,The Triwizard Cup was gleaming on a plinth a hundred yards
18734,away. Suddenly a dark figure hurtled out onto the path in front of
18735,him.
18736,Cedric was going to get there first. Cedric was sprinting as fast as
18737,"he could toward the cup, and Harry knew he would never catch up,"
18738,"Cedric was much taller, had much longer legs —"
18739,"Then Harry saw something immense over a hedge to his left,"
18740,moving quickly along a path that intersected with his own; it was
18741,"moving so fast Cedric was about to run into it, and Cedric, his eyes"
18742,"on the cup, had not seen it —"
18743,“Cedric!” Harry bellowed. “On your left!”
18744,Cedric looked around just in time to hurl himself past the thing
18745,"and avoid colliding with it, but in his haste, he tripped. Harry saw"
18746,Cedric’s wand fly out of his hand as a gigantic spider stepped into
18747,the path and began to bear down upon Cedric.
18748,"“Stupefy!” Harry yelled; the spell hit the spider’s gigantic, hairy"
18749,"black body, but for all the good it did, he might as well have"
18750,"thrown a stone at it; the spider jerked, scuttled around, and ran at"
18751,Harry instead.
18752,“Stupefy! Impedimenta! Stupefy!”
18753,"But it was no use — the spider was either so large, or so magical,"
18754,that the spells were doing no more than aggravating it. Harry had
18755,one horrifying glimpse of eight shining black eyes and razor-sharp
18756,pincers before it was upon him.
18757,"He was lifted into the air in its front legs; struggling madly,"
18758,he tried to kick it; his leg connected with the pincers and next
18759, 631   
18760,CHAPTER THIRTY-ONE
18761,moment he was in excruciating pain. He could hear Cedric yelling
18762,"“Stupefy!” too, but his spell had no more effect than Harry’s —"
18763,Harry raised his wand as the spider opened its pincers once more
18764,and shouted “Expelliarmus!”
18765,"It worked — the Disarming Spell made the spider drop him,"
18766,but that meant that Harry fell twelve feet onto his already injured
18767,"leg, which crumpled beneath him. Without pausing to think, he"
18768,"aimed high at the spider’s underbelly, as he had done with the"
18769,"skrewt, and shouted “Stupefy!” just as Cedric yelled the same thing."
18770,The two spells combined did what one alone had not: The spi-
18771,"der keeled over sideways, flattening a nearby hedge, and strewing"
18772,the path with a tangle of hairy legs.
18773,“Harry!” he heard Cedric shouting. “You all right? Did it fall on
18774,you?”
18775,"“No,” Harry called back, panting. He looked down at his leg."
18776,"It was bleeding freely. He could see some sort of thick, gluey secre-"
18777,"tion from the spider’s pincers on his torn robes. He tried to get up,"
18778,but his leg was shaking badly and did not want to support his
18779,"weight. He leaned against the hedge, gasping for breath, and"
18780,looked around.
18781,"Cedric was standing feet from the Triwizard Cup, which was"
18782,gleaming behind him.
18783,"“Take it, then,” Harry panted to Cedric. “Go on, take it. You’re"
18784,there.”
18785,"But Cedric didn’t move. He merely stood there, looking at"
18786,Harry. Then he turned to stare at the cup. Harry saw the longing
18787,expression on his face in its golden light. Cedric looked around at
18788,"Harry again, who was now holding onto the hedge to support him-"
18789,self. Cedric took a deep breath.
18790,  632  
18791,THE THIRD TASK
18792,“You take it. You should win. That’s twice you’ve saved my neck
18793,in here.”
18794,"“That’s not how it’s supposed to work,” Harry said. He felt an-"
18795,"gry; his leg was very painful, he was aching all over from trying to"
18796,"throw off the spider, and after all his efforts, Cedric had beaten him"
18797,"to it, just as he’d beaten Harry to ask Cho to the ball. “The one"
18798,who reaches the cup first gets the points. That’s you. I’m telling
18799,"you, I’m not going to win any races on this leg.”"
18800,"Cedric took a few paces nearer to the Stunned spider, away from"
18801,"the cup, shaking his head."
18802,"“No,” he said."
18803,"“Stop being noble,” said Harry irritably. “Just take it, then we"
18804,can get out of here.”
18805,"Cedric watched Harry steadying himself, holding tight to the"
18806,hedge.
18807,"“You told me about the dragons,” Cedric said. “I would’ve gone"
18808,down in the first task if you hadn’t told me what was coming.”
18809,"“I had help on that too,” Harry snapped, trying to mop up his"
18810,bloody leg with his robes. “You helped me with the egg — we’re
18811,square.”
18812,"“I had help on the egg in the first place,” said Cedric."
18813,"“We’re still square,” said Harry, testing his leg gingerly; it shook"
18814,violently as he put weight on it; he had sprained his ankle when the
18815,spider had dropped him.
18816,"“You should’ve got more points on the second task,” said Cedric"
18817,mulishly. “You stayed behind to get all the hostages. I should’ve
18818,done that.”
18819,“I was the only one who was thick enough to take that song se-
18820,riously!” said Harry bitterly. “Just take the cup!”
18821, 633   
18822,CHAPTER THIRTY-ONE
18823,"“No,” said Cedric."
18824,"He stepped over the spider’s tangled legs to join Harry, who"
18825,stared at him. Cedric was serious. He was walking away from the
18826,sort of glory Hufflepuff House hadn’t had in centuries.
18827,"“Go on,” Cedric said. He looked as though this was costing him"
18828,"every ounce of resolution he had, but his face was set, his arms were"
18829,"folded, he seemed decided."
18830,"Harry looked from Cedric to the cup. For one shining moment,"
18831,"he saw himself emerging from the maze, holding it. He saw himself"
18832,"holding the Triwizard Cup aloft, heard the roar of the crowd, saw"
18833,"Cho’s face shining with admiration, more clearly than he had ever"
18834,"seen it before . . . and then the picture faded, and he found himself"
18835,"staring at Cedric’s shadowy, stubborn face."
18836,"“Both of us,” Harry said."
18837,“What?”
18838,“We’ll take it at the same time. It’s still a Hogwarts victory. We’ll
18839,tie for it.”
18840,Cedric stared at Harry. He unfolded his arms.
18841,“You — you sure?”
18842,"“Yeah,” said Harry. “Yeah . . . we’ve helped each other out,"
18843,haven’t we? We both got here. Let’s just take it together.”
18844,"For a moment, Cedric looked as though he couldn’t believe his"
18845,ears; then his face split in a grin.
18846,"“You’re on,” he said. “Come here.”"
18847,He grabbed Harry’s arm below the shoulder and helped Harry
18848,limp toward the plinth where the cup stood. When they had
18849,"reached it, they both held a hand out over one of the cup’s gleam-"
18850,ing handles.
18851, 634 
18852,THE THIRD TASK
18853,"“On three, right?” said Harry. “One — two — three —”"
18854,He and Cedric both grasped a handle.
18855,"Instantly, Harry felt a jerk somewhere behind his navel. His feet"
18856,had left the ground. He could not unclench the hand holding the
18857,Triwizard Cup; it was pulling him onward in a howl of wind and
18858,"swirling color, Cedric at his side."
18859, 635 
18860,CHAPTER THIRTY-TWO
18861,"FLESH, BLOOD, AND BONE"
18862,H          arry felt his feet slam into the ground; his injured leg gave
18863,"way, and he fell forward; his hand let go of the Triwizard"
18864,Cup at last. He raised his head.
18865,“Where are we?” he said.
18866,"Cedric shook his head. He got up, pulled Harry to his feet, and"
18867,they looked around.
18868,They had left the Hogwarts grounds completely; they had obvi-
18869,ously traveled miles — perhaps hundreds of miles — for even the
18870,mountains surrounding the castle were gone. They were standing
18871,instead in a dark and overgrown graveyard; the black outline of a
18872,small church was visible beyond a large yew tree to their right. A
18873,hill rose above them to their left. Harry could just make out the
18874,outline of a fine old house on the hillside.
18875,Cedric looked down at the Triwizard Cup and then up at Harry.
18876,“Did anyone tell you the cup was a Portkey?” he asked.
18877, 636   
18878,"FLESH, BLOOD, AND BONE"
18879,"“Nope,” said Harry. He was looking around the graveyard. It"
18880,was completely silent and slightly eerie. “Is this supposed to be part
18881,of the task?”
18882,"“I dunno,” said Cedric. He sounded slightly nervous. “Wands"
18883,"out, d’you reckon?”"
18884,"“Yeah,” said Harry, glad that Cedric had made the suggestion"
18885,rather than him.
18886,They pulled out their wands. Harry kept looking around him.
18887,"He had, yet again, the strange feeling that they were being"
18888,watched.
18889,"“Someone’s coming,” he said suddenly."
18890,"Squinting tensely through the darkness, they watched the figure"
18891,"drawing nearer, walking steadily toward them between the graves."
18892,"Harry couldn’t make out a face, but from the way it was walking"
18893,"and holding its arms, he could tell that it was carrying something."
18894,"Whoever it was, he was short, and wearing a hooded cloak pulled"
18895,"up over his head to obscure his face. And — several paces nearer,"
18896,the gap between them closing all the time — Harry saw that the
18897,thing in the person’s arms looked like a baby . . . or was it merely a
18898,bundle of robes?
18899,Harry lowered his wand slightly and glanced sideways at Cedric.
18900,Cedric shot him a quizzical look. They both turned back to watch
18901,the approaching figure.
18902,"It stopped beside a towering marble headstone, only six feet"
18903,"from them. For a second, Harry and Cedric and the short figure"
18904,simply looked at one another.
18905,"And then, without warning, Harry’s scar exploded with pain. It"
18906,was agony such as he had never felt in all his life; his wand slipped
18907, 637   
18908,CHAPTER THIRTY-TWO
18909,from his fingers as he put his hands over his face; his knees buck-
18910,led; he was on the ground and he could see nothing at all; his head
18911,was about to split open.
18912,"From far away, above his head, he heard a high, cold voice say,"
18913,“Kill the spare.”
18914,"A swishing noise and a second voice, which screeched the words"
18915,to the night: “Avada Kedavra!”
18916,"A blast of green light blazed through Harry’s eyelids, and he"
18917,heard something heavy fall to the ground beside him; the pain in
18918,"his scar reached such a pitch that he retched, and then it dimin-"
18919,"ished; terrified of what he was about to see, he opened his stinging"
18920,eyes.
18921,Cedric was lying spread-eagled on the ground beside him. He
18922,was dead.
18923,"For a second that contained an eternity, Harry stared into"
18924,"Cedric’s face, at his open gray eyes, blank and expressionless as the"
18925,"windows of a deserted house, at his half-open mouth, which"
18926,"looked slightly surprised. And then, before Harry’s mind had ac-"
18927,"cepted what he was seeing, before he could feel anything but numb"
18928,"disbelief, he felt himself being pulled to his feet."
18929,"The short man in the cloak had put down his bundle, lit his"
18930,"wand, and was dragging Harry toward the marble headstone."
18931,Harry saw the name upon it flickering in the wandlight before he
18932,was forced around and slammed against it.
18933,qlj=ofaaib=
18934,"The cloaked man was now conjuring tight cords around Harry,"
18935,tying him from neck to ankles to the headstone. Harry could hear
18936, 638  
18937,"FLESH, BLOOD, AND BONE"
18938,"shallow, fast breathing from the depths of the hood; he struggled,"
18939,and the man hit him — hit him with a hand that had a finger miss-
18940,ing. And Harry realized who was under the hood. It was Wormtail.
18941,“You!” he gasped.
18942,"But Wormtail, who had finished conjuring the ropes, did not re-"
18943,"ply; he was busy checking the tightness of the cords, his fingers"
18944,"trembling uncontrollably, fumbling over the knots. Once sure that"
18945,Harry was bound so tightly to the headstone that he couldn’t move
18946,"an inch, Wormtail drew a length of some black material from the"
18947,"inside of his cloak and stuffed it roughly into Harry’s mouth; then,"
18948,"without a word, he turned from Harry and hurried away. Harry"
18949,"couldn’t make a sound, nor could he see where Wormtail had gone;"
18950,he couldn’t turn his head to see beyond the headstone; he could see
18951,only what was right in front of him.
18952,Cedric’s body was lying some twenty feet away. Some way be-
18953,"yond him, glinting in the starlight, lay the Triwizard Cup. Harry’s"
18954,wand was on the ground at Cedric’s feet. The bundle of robes that
18955,"Harry had thought was a baby was close by, at the foot of the grave."
18956,"It seemed to be stirring fretfully. Harry watched it, and his scar"
18957,seared with pain again . . . and he suddenly knew that he didn’t
18958,want to see what was in those robes . . . he didn’t want that bundle
18959,opened. . . .
18960,He could hear noises at his feet. He looked down and saw a
18961,"gigantic snake slithering through the grass, circling the headstone"
18962,"where he was tied. Wormtail’s fast, wheezy breathing was growing"
18963,louder again. It sounded as though he was forcing something heavy
18964,across the ground. Then he came back within Harry’s range of
18965,"vision, and Harry saw him pushing a stone cauldron to the foot"
18966,of the grave. It was full of what seemed to be water — Harry could
18967, 639  
18968,CHAPTER THIRTY-TWO
18969,hear it slopping around — and it was larger than any cauldron
18970,Harry had ever used; a great stone belly large enough for a full-
18971,grown man to sit in.
18972,The thing inside the bundle of robes on the ground was stirring
18973,"more persistently, as though it was trying to free itself. Now Worm-"
18974,tail was busying himself at the bottom of the cauldron with a
18975,wand. Suddenly there were crackling flames beneath it. The large
18976,snake slithered away into the darkness.
18977,The liquid in the cauldron seemed to heat very fast. The surface
18978,"began not only to bubble, but to send out fiery sparks, as though it"
18979,"were on fire. Steam was thickening, blurring the outline of Worm-"
18980,tail tending the fire. The movements beneath the robes became
18981,"more agitated. And Harry heard the high, cold voice again."
18982,“Hurry!”
18983,The whole surface of the water was alight with sparks now. It
18984,might have been encrusted with diamonds.
18985,"“It is ready, Master.”"
18986,“Now . . .” said the cold voice.
18987,"Wormtail pulled open the robes on the ground, revealing what"
18988,"was inside them, and Harry let out a yell that was strangled in the"
18989,wad of material blocking his mouth.
18990,It was as though Wormtail had flipped over a stone and revealed
18991,"something ugly, slimy, and blind — but worse, a hundred times"
18992,worse. The thing Wormtail had been carrying had the shape of a
18993,"crouched human child, except that Harry had never seen anything"
18994,"less like a child. It was hairless and scaly-looking, a dark, raw, red-"
18995,"dish black. Its arms and legs were thin and feeble, and its face —"
18996,"no child alive ever had a face like that — flat and snakelike, with"
18997,gleaming red eyes.
18998, 640   
18999,"FLESH, BLOOD, AND BONE"
19000,"The thing seemed almost helpless; it raised its thin arms, put"
19001,"them around Wormtail’s neck, and Wormtail lifted it. As he did so,"
19002,"his hood fell back, and Harry saw the look of revulsion on Worm-"
19003,"tail’s weak, pale face in the firelight as he carried the creature to the"
19004,"rim of the cauldron. For one moment, Harry saw the evil, flat face"
19005,illuminated in the sparks dancing on the surface of the potion. And
19006,then Wormtail lowered the creature into the cauldron; there was a
19007,"hiss, and it vanished below the surface; Harry heard its frail body"
19008,hit the bottom with a soft thud.
19009,"Let it drown, Harry thought, his scar burning almost past en-"
19010,"durance, please . . . let it drown. . . ."
19011,Wormtail was speaking. His voice shook; he seemed frightened
19012,"beyond his wits. He raised his wand, closed his eyes, and spoke to"
19013,the night.
19014,"“Bone of the father, unknowingly given, you will renew your son!”"
19015,"The surface of the grave at Harry’s feet cracked. Horrified, Harry"
19016,watched as a fine trickle of dust rose into the air at Wormtail’s com-
19017,mand and fell softly into the cauldron. The diamond surface of the
19018,water broke and hissed; it sent sparks in all directions and turned a
19019,"vivid, poisonous-looking blue."
19020,"And now Wormtail was whimpering. He pulled a long, thin,"
19021,shining silver dagger from inside his cloak. His voice broke into
19022,petrified sobs.
19023,“Flesh — of the servant — w-willingly given — you will —
19024,revive — your master.”
19025,He stretched his right hand out in front of him — the hand
